threshold,space_id,source_similarity_cluster_id,source_similarity_cluster_size,source_similarity_cluster_weight,source_shingles,similarity_eligible,source_similarity_basis
0.9,itsh4r01/AI-Quiz-Generator,unique:itsh4r01/AI-Quiz-Generator,1,1.0,91,True,token_jaccard_single_linkage
0.9,Jainish210705/Quiz_Generator,unique:Jainish210705/Quiz_Generator,1,1.0,1397,True,token_jaccard_single_linkage
0.9,Janakimeena/RAG-Base-Educational-Chatbot,unique:Janakimeena/RAG-Base-Educational-Chatbot,1,1.0,3602,True,token_jaccard_single_linkage
0.9,Jangasathwika/aitutor,unique:Jangasathwika/aitutor,1,1.0,429,True,token_jaccard_single_linkage
0.9,Jayadityasahu/my-study-assistant,unique:Jayadityasahu/my-study-assistant,1,1.0,233,True,token_jaccard_single_linkage
0.9,jayeshjachak/Study_Assistant,unique:jayeshjachak/Study_Assistant,1,1.0,284,True,token_jaccard_single_linkage
0.9,jdbolter/language-tutor,unique:jdbolter/language-tutor,1,1.0,262,True,token_jaccard_single_linkage
0.9,jee-ai-tutor/jee-ai-tutor-app,unique:jee-ai-tutor/jee-ai-tutor-app,1,1.0,99,True,token_jaccard_single_linkage
0.9,jenny-yuu/english-teaching-assistant,unique:jenny-yuu/english-teaching-assistant,1,1.0,1028,True,token_jaccard_single_linkage
0.9,jeyabala2905/12th-biology-ai-tutor,unique:jeyabala2905/12th-biology-ai-tutor,1,1.0,295,True,token_jaccard_single_linkage
0.9,jimmyyzz/Quiz_Generator,unique:jimmyyzz/Quiz_Generator,1,1.0,1049,True,token_jaccard_single_linkage
0.9,jlazoflores/Language_Tutor,unique:jlazoflores/Language_Tutor,1,1.0,1870,True,token_jaccard_single_linkage
0.9,john-supplychain/cpim-ai-tutor,unique:john-supplychain/cpim-ai-tutor,1,1.0,1387,True,token_jaccard_single_linkage
0.9,jonowrenn/cs-study-assistant,unique:jonowrenn/cs-study-assistant,1,1.0,446,True,token_jaccard_single_linkage
0.9,Josebert/JR_Quiz_Generator,unique:Josebert/JR_Quiz_Generator,1,1.0,357,True,token_jaccard_single_linkage
0.9,JPPD/Tutor-fisica-abp-chatbot,unique:JPPD/Tutor-fisica-abp-chatbot,1,1.0,345,True,token_jaccard_single_linkage
0.9,jsilbersky/AI-language-tutor,unique:jsilbersky/AI-language-tutor,1,1.0,178,True,token_jaccard_single_linkage
0.9,JulsdL/AI-Notebook-Tutor,unique:JulsdL/AI-Notebook-Tutor,1,1.0,1732,True,token_jaccard_single_linkage
0.9,jyoti210303/quiz-question-generator,unique:jyoti210303/quiz-question-generator,1,1.0,67,True,token_jaccard_single_linkage
0.9,KaifKohari/ai-math-tutor,unique:KaifKohari/ai-math-tutor,1,1.0,583,True,token_jaccard_single_linkage
0.9,kalai1915/AI-Tutor-Image-Gen,unique:kalai1915/AI-Tutor-Image-Gen,1,1.0,111,True,token_jaccard_single_linkage
0.9,kanagaraj/StudyAssistant,unique:kanagaraj/StudyAssistant,1,1.0,216,True,token_jaccard_single_linkage
0.9,Kanharamgurjar/Study_assistant_model,unique:Kanharamgurjar/Study_assistant_model,1,1.0,459,True,token_jaccard_single_linkage
0.9,karibubybsf/ai_tutor,unique:karibubybsf/ai_tutor,1,1.0,354,True,token_jaccard_single_linkage
0.9,karibubybsf/ai_tutor_v2,unique:karibubybsf/ai_tutor_v2,1,1.0,979,True,token_jaccard_single_linkage
0.9,karibubybsf/ai_tutor_v3,unique:karibubybsf/ai_tutor_v3,1,1.0,966,True,token_jaccard_single_linkage
0.9,KashishM/study_assistant,unique:KashishM/study_assistant,1,1.0,2617,True,token_jaccard_single_linkage
0.9,KashTheDev123/Accounting-Tutor-AI,unique:KashTheDev123/Accounting-Tutor-AI,1,1.0,108,True,token_jaccard_single_linkage
0.9,kastan/ai-teaching-assistant,f47c9564c22e818af4211ae132404bc9fdeb9d488c184649da0a4d712864c258,2,0.5,2552,True,token_jaccard_single_linkage
0.9,kastan/ai-teaching-assistant-beta,f47c9564c22e818af4211ae132404bc9fdeb9d488c184649da0a4d712864c258,2,0.5,2544,True,token_jaccard_single_linkage
0.9,Kaveri2109/rag-teaching-assistant,unique:Kaveri2109/rag-teaching-assistant,1,1.0,906,True,token_jaccard_single_linkage
0.9,Kavya-Thakar/ai-teaching-assistant-v2,unique:Kavya-Thakar/ai-teaching-assistant-v2,1,1.0,4059,True,token_jaccard_single_linkage
0.9,kavyasri0821/AI_Converstational_Data_Science_Tutor,unique:kavyasri0821/AI_Converstational_Data_Science_Tutor,1,1.0,336,True,token_jaccard_single_linkage
0.9,ke955/smm2-course-generator,unique:ke955/smm2-course-generator,1,1.0,3142,True,token_jaccard_single_linkage
0.9,Keerthana96/bridge_course_generator,unique:Keerthana96/bridge_course_generator,1,1.0,187,True,token_jaccard_single_linkage
0.9,khankashif/education_assistant_chatbot,unique:khankashif/education_assistant_chatbot,1,1.0,173,True,token_jaccard_single_linkage
0.9,Khanmx99/Pak-Angels-AI-Tutor,unique:Khanmx99/Pak-Angels-AI-Tutor,1,1.0,1919,True,token_jaccard_single_linkage
0.9,KhansaAQureshi/AI_Tutor,unique:KhansaAQureshi/AI_Tutor,1,1.0,184,True,token_jaccard_single_linkage
0.9,kinely/Study-Assistant,unique:kinely/Study-Assistant,1,1.0,680,True,token_jaccard_single_linkage
0.9,king011/AI-quiz-generator,unique:king011/AI-quiz-generator,1,1.0,737,True,token_jaccard_single_linkage
0.9,kodamkarthik281/AI_Conversational_Tutor,unique:kodamkarthik281/AI_Conversational_Tutor,1,1.0,440,True,token_jaccard_single_linkage
0.9,kollalekhan/StudyAssistant,unique:kollalekhan/StudyAssistant,1,1.0,401,True,token_jaccard_single_linkage
0.9,kousarshaik/AI_TUTOR,unique:kousarshaik/AI_TUTOR,1,1.0,156,True,token_jaccard_single_linkage
0.9,kr1shnasharma/academic-tutor-ai,unique:kr1shnasharma/academic-tutor-ai,1,1.0,7029,True,token_jaccard_single_linkage
0.9,kr1shnasharma/swp1-academic-ai-tutor,unique:kr1shnasharma/swp1-academic-ai-tutor,1,1.0,561,True,token_jaccard_single_linkage
0.9,krishala/TutorChatbot,unique:krishala/TutorChatbot,1,1.0,798,True,token_jaccard_single_linkage
0.9,Krishna-108/study-assistant,unique:Krishna-108/study-assistant,1,1.0,248,True,token_jaccard_single_linkage
0.9,krishnachaithanya26/StudyAssistant,unique:krishnachaithanya26/StudyAssistant,1,1.0,173,True,token_jaccard_single_linkage
0.9,Krishnajha18/StudyAssistant,unique:Krishnajha18/StudyAssistant,1,1.0,405,True,token_jaccard_single_linkage
0.9,KSaiManikanta/Ai_Data-Science_Tutor,unique:KSaiManikanta/Ai_Data-Science_Tutor,1,1.0,178,True,token_jaccard_single_linkage
0.9,KunalGupta1212/Quiz-generator,unique:KunalGupta1212/Quiz-generator,1,1.0,957,True,token_jaccard_single_linkage
0.9,kunalhugface/Football_Tutor_Chatbot,unique:kunalhugface/Football_Tutor_Chatbot,1,1.0,1982,True,token_jaccard_single_linkage
0.9,Lesterchia1/FPOC2_AI-Tutor_Chatbot,unique:Lesterchia1/FPOC2_AI-Tutor_Chatbot,1,1.0,2220,True,token_jaccard_single_linkage
0.9,Lipely/FYP-lesson-plan-generator,unique:Lipely/FYP-lesson-plan-generator,1,1.0,4165,True,token_jaccard_single_linkage
0.9,louiecerv/problem_solving_ai_tutor,unique:louiecerv/problem_solving_ai_tutor,1,1.0,582,True,token_jaccard_single_linkage
0.9,LoveJesus/biblical-language-tutor-chirho,unique:LoveJesus/biblical-language-tutor-chirho,1,1.0,1057,True,token_jaccard_single_linkage
0.9,LSATAdaptiveTutor/chatbot_tutor,unique:LSATAdaptiveTutor/chatbot_tutor,1,1.0,1539,True,token_jaccard_single_linkage
0.9,lynnnnrz/ai-teaching-assistant,a2359c7ad08e2533633d7efe61017373ff8178d9e9671c21fd1913051e9f2d74,2,0.5,6078,True,token_jaccard_single_linkage
0.9,roxqtang/ai-teaching-assistant,a2359c7ad08e2533633d7efe61017373ff8178d9e9671c21fd1913051e9f2d74,2,0.5,6078,True,token_jaccard_single_linkage
0.9,lynnnnrz/ai_teaching_assistant,unique:lynnnnrz/ai_teaching_assistant,1,1.0,4680,True,token_jaccard_single_linkage
0.9,Madni2025/MDCAT-AI-TUTOR,unique:Madni2025/MDCAT-AI-TUTOR,1,1.0,193,True,token_jaccard_single_linkage
0.9,Madni2025/MDCAT_AI_TUTOR,unique:Madni2025/MDCAT_AI_TUTOR,1,1.0,235,True,token_jaccard_single_linkage
0.9,maheshj90/StudyAssistant,unique:maheshj90/StudyAssistant,1,1.0,171,True,token_jaccard_single_linkage
0.9,ManarMagdy6/Professional-Quiz-Generator,unique:ManarMagdy6/Professional-Quiz-Generator,1,1.0,435,True,token_jaccard_single_linkage
0.9,Mani-krishna/StudyAssistant,unique:Mani-krishna/StudyAssistant,1,1.0,317,True,token_jaccard_single_linkage
0.9,Manikanta2793/my-study-assistant,unique:Manikanta2793/my-study-assistant,1,1.0,0,False,insufficient_source_shingles
0.9,Maram-almasary/AI_Study_Assistant,unique:Maram-almasary/AI_Study_Assistant,1,1.0,937,True,token_jaccard_single_linkage
0.9,maria355/Ai_teaching_assistant,unique:maria355/Ai_teaching_assistant,1,1.0,1462,True,token_jaccard_single_linkage
0.9,maria355/Quiz-Generator,unique:maria355/Quiz-Generator,1,1.0,479,True,token_jaccard_single_linkage
0.9,Masterlew/math-tutor-chatbot,unique:Masterlew/math-tutor-chatbot,1,1.0,1836,True,token_jaccard_single_linkage
0.9,mayankjen/AI-Powered_Teaching-Assistant,unique:mayankjen/AI-Powered_Teaching-Assistant,1,1.0,681,True,token_jaccard_single_linkage
0.9,MeetThakkar/quiz-generator,unique:MeetThakkar/quiz-generator,1,1.0,170,True,token_jaccard_single_linkage
0.9,mehakkhan/Kaggle_Study_Assistant,unique:mehakkhan/Kaggle_Study_Assistant,1,1.0,461,True,token_jaccard_single_linkage
0.9,Mehrann123/AI-tutor,unique:Mehrann123/AI-tutor,1,1.0,147,True,token_jaccard_single_linkage
0.9,Mehrann123/MMB-Quiz-Generator,unique:Mehrann123/MMB-Quiz-Generator,1,1.0,1933,True,token_jaccard_single_linkage
0.9,mehwishafsa/education_chatbot,unique:mehwishafsa/education_chatbot,1,1.0,165,True,token_jaccard_single_linkage
0.9,mercLH44/new-ai-tutor,unique:mercLH44/new-ai-tutor,1,1.0,1094,True,token_jaccard_single_linkage
0.9,midlajvalappil/AI-Powered-YouTube-Transcript-Tutor,unique:midlajvalappil/AI-Powered-YouTube-Transcript-Tutor,1,1.0,1675,True,token_jaccard_single_linkage
0.9,mithilesh22/StudyAssistant,unique:mithilesh22/StudyAssistant,1,1.0,176,True,token_jaccard_single_linkage
0.9,mkT83303/spanish-tutor-chatbot,unique:mkT83303/spanish-tutor-chatbot,1,1.0,107,True,token_jaccard_single_linkage
0.9,MMustafa313/RAG_Study_Assistant,unique:MMustafa313/RAG_Study_Assistant,1,1.0,431,True,token_jaccard_single_linkage
0.9,mogbuehi/LO_AI_Tutor,unique:mogbuehi/LO_AI_Tutor,1,1.0,401,True,token_jaccard_single_linkage
0.9,mogbuehi/YT_Language_Tutor,493cb0686f965abaaa1323372b9a9c8fc0bcd21df1c6d6eb23d77f30e5265fd8,2,0.5,1254,True,token_jaccard_single_linkage
0.9,mogbuehi/YT_Language_Tutor_2,493cb0686f965abaaa1323372b9a9c8fc0bcd21df1c6d6eb23d77f30e5265fd8,2,0.5,1254,True,token_jaccard_single_linkage
0.9,MohammadYaseen/personalized-study-assistant-chatbot,unique:MohammadYaseen/personalized-study-assistant-chatbot,1,1.0,335,True,token_jaccard_single_linkage
0.9,Mohd-Dilshan/ai-quiz-generator,unique:Mohd-Dilshan/ai-quiz-generator,1,1.0,434,True,token_jaccard_single_linkage
0.9,Mohit99Chand/EducationalAIChatbot,unique:Mohit99Chand/EducationalAIChatbot,1,1.0,574,True,token_jaccard_single_linkage
0.9,Mohitha/Conversational_AI_Data_Science_Tutor,unique:Mohitha/Conversational_AI_Data_Science_Tutor,1,1.0,263,True,token_jaccard_single_linkage
0.9,Moon33/linda-quiz-generator,unique:Moon33/linda-quiz-generator,1,1.0,2333,True,token_jaccard_single_linkage
0.9,MOrgan27/AI-study-assistant,unique:MOrgan27/AI-study-assistant,1,1.0,126,True,token_jaccard_single_linkage
0.9,motsimaslam/Afri-AI-Tutor,unique:motsimaslam/Afri-AI-Tutor,1,1.0,1307,True,token_jaccard_single_linkage
0.9,Mpavan45/Ai_Data-Science_Tutor,unique:Mpavan45/Ai_Data-Science_Tutor,1,1.0,520,True,token_jaccard_single_linkage
0.9,mrhamxa/Gradio-based-RAG-study-assistant,unique:mrhamxa/Gradio-based-RAG-study-assistant,1,1.0,614,True,token_jaccard_single_linkage
0.9,MrSimple01/QuizGenerator,unique:MrSimple01/QuizGenerator,1,1.0,1211,True,token_jaccard_single_linkage
0.9,muhammadHassan123/quiz-generator-ai,unique:muhammadHassan123/quiz-generator-ai,1,1.0,591,True,token_jaccard_single_linkage
0.9,Mujahid1122/AI-Based-Quiz-Generator,unique:Mujahid1122/AI-Based-Quiz-Generator,1,1.0,542,True,token_jaccard_single_linkage
0.9,mukeshpatel1006/Study_Assistant,unique:mukeshpatel1006/Study_Assistant,1,1.0,191,True,token_jaccard_single_linkage
0.9,Murtaza249/Text_to_Quiz_Generator,unique:Murtaza249/Text_to_Quiz_Generator,1,1.0,497,True,token_jaccard_single_linkage
0.9,N-Mothish/personalized-study-assistant,unique:N-Mothish/personalized-study-assistant,1,1.0,497,True,token_jaccard_single_linkage
0.9,nakshatravuppula25/AI_TUTOR,unique:nakshatravuppula25/AI_TUTOR,1,1.0,526,True,token_jaccard_single_linkage
0.9,nandigamavamshi/StudyAssistant,unique:nandigamavamshi/StudyAssistant,1,1.0,160,True,token_jaccard_single_linkage
0.9,nandini1810/AI_TUTOR,4866d6306f8133657e3026a2eea16c6c58edc7718897d32f2d37798f705db80c,3,0.3333333333333333,166,True,token_jaccard_single_linkage
0.9,SrihithaReddy123/AI_TUTOR,4866d6306f8133657e3026a2eea16c6c58edc7718897d32f2d37798f705db80c,3,0.3333333333333333,166,True,token_jaccard_single_linkage
0.9,Varshareddy1106/AI_TUTOR,4866d6306f8133657e3026a2eea16c6c58edc7718897d32f2d37798f705db80c,3,0.3333333333333333,166,True,token_jaccard_single_linkage
0.9,NavenTheRaven/Quiz_Generator,fd570250be1ece656a0614d4528fc2316dcb9639f8cc1b423ab85b95f3cd5fc4,3,0.3333333333333333,322,True,token_jaccard_single_linkage
0.9,rgos20000/Quiz_Generator,fd570250be1ece656a0614d4528fc2316dcb9639f8cc1b423ab85b95f3cd5fc4,3,0.3333333333333333,322,True,token_jaccard_single_linkage
0.9,s1313/Quiz_Generator,fd570250be1ece656a0614d4528fc2316dcb9639f8cc1b423ab85b95f3cd5fc4,3,0.3333333333333333,322,True,token_jaccard_single_linkage
0.9,nersyan/quiz-generator,unique:nersyan/quiz-generator,1,1.0,80,True,token_jaccard_single_linkage
0.9,nhu445/ai-english-tutor,unique:nhu445/ai-english-tutor,1,1.0,1093,True,token_jaccard_single_linkage
0.9,Nijanth/teaching-assistant-backend,unique:Nijanth/teaching-assistant-backend,1,1.0,679,True,token_jaccard_single_linkage
0.9,Nishanthan02/quiz-generator,unique:Nishanthan02/quiz-generator,1,1.0,2256,True,token_jaccard_single_linkage
0.9,nohitha05/AI-TUTOR,unique:nohitha05/AI-TUTOR,1,1.0,147,True,token_jaccard_single_linkage
0.9,npinar/quiz-generator,unique:npinar/quiz-generator,1,1.0,439,True,token_jaccard_single_linkage
0.9,nublelouch/study-assistant,unique:nublelouch/study-assistant,1,1.0,386,True,token_jaccard_single_linkage
0.9,Nullpointer-KK/ai-tutor-chatbot_KK,unique:Nullpointer-KK/ai-tutor-chatbot_KK,1,1.0,4249,True,token_jaccard_single_linkage
0.9,oluinioluwa814/Ai-tutor,unique:oluinioluwa814/Ai-tutor,1,1.0,494,True,token_jaccard_single_linkage
0.9,omprasadmahapatra/Ai_Math_Tutor,unique:omprasadmahapatra/Ai_Math_Tutor,1,1.0,144,True,token_jaccard_single_linkage
0.9,One2SkipAfew/tutormina-ai,unique:One2SkipAfew/tutormina-ai,1,1.0,3320,True,token_jaccard_single_linkage
0.9,patilyash22/Python-tutor-chatbot,unique:patilyash22/Python-tutor-chatbot,1,1.0,155,True,token_jaccard_single_linkage
0.9,pattato1/language-tutor,unique:pattato1/language-tutor,1,1.0,1394,True,token_jaccard_single_linkage
0.9,pattato1/languagetutor,unique:pattato1/languagetutor,1,1.0,995,True,token_jaccard_single_linkage
0.9,Pavan-Kumar23/quiz-generator,unique:Pavan-Kumar23/quiz-generator,1,1.0,17254,True,token_jaccard_single_linkage
0.9,philipobiorah/socratic-tutor,unique:philipobiorah/socratic-tutor,1,1.0,671,True,token_jaccard_single_linkage
0.9,Phoenix3274/AI-Quiz-Generator,unique:Phoenix3274/AI-Quiz-Generator,1,1.0,176,True,token_jaccard_single_linkage
0.9,Pooja1218/ai-quiz-generator,unique:Pooja1218/ai-quiz-generator,1,1.0,498,True,token_jaccard_single_linkage
0.9,pradeepodela/AI-tech-tutor,unique:pradeepodela/AI-tech-tutor,1,1.0,433,True,token_jaccard_single_linkage
0.9,Prak2005/AI-Powered-Personal-Study-Assistant,unique:Prak2005/AI-Powered-Personal-Study-Assistant,1,1.0,857,True,token_jaccard_single_linkage
0.9,praneeth300/AI-Quiz-Generator,unique:praneeth300/AI-Quiz-Generator,1,1.0,763,True,token_jaccard_single_linkage
0.9,Pranshuu/educational-chatbot,unique:Pranshuu/educational-chatbot,1,1.0,0,False,insufficient_source_shingles
0.9,prasanth22118131/StudyAssistant,unique:prasanth22118131/StudyAssistant,1,1.0,171,True,token_jaccard_single_linkage
0.9,Pratap1928/AI_Teaching_Assistant,unique:Pratap1928/AI_Teaching_Assistant,1,1.0,548,True,token_jaccard_single_linkage
0.9,pseudolab/AI_Tutor_BERT,unique:pseudolab/AI_Tutor_BERT,1,1.0,243,True,token_jaccard_single_linkage
0.9,pydeoxy/quiz_generator,unique:pydeoxy/quiz_generator,1,1.0,185,True,token_jaccard_single_linkage
0.9,qhaData/quiz-generator-pipeline,unique:qhaData/quiz-generator-pipeline,1,1.0,1036,True,token_jaccard_single_linkage
0.9,RabiaAbsar/genai-tutor-chatbot,unique:RabiaAbsar/genai-tutor-chatbot,1,1.0,193,True,token_jaccard_single_linkage
0.9,rachapich/PISA-Teaching-Assistant-ChatBot-Guru,unique:rachapich/PISA-Teaching-Assistant-ChatBot-Guru,1,1.0,1652,True,token_jaccard_single_linkage
0.9,Rahul2298/QuizGenerator,unique:Rahul2298/QuizGenerator,1,1.0,517,True,token_jaccard_single_linkage
0.9,RAHYDV/teaching-assistant,unique:RAHYDV/teaching-assistant,1,1.0,2439,True,token_jaccard_single_linkage
0.9,Raja02424/education-chatbot,unique:Raja02424/education-chatbot,1,1.0,75,True,token_jaccard_single_linkage
0.9,Rajesh20/AI_Tutor,unique:Rajesh20/AI_Tutor,1,1.0,71,True,token_jaccard_single_linkage
0.9,RAJKUMAR2504/AI-Study-Assistant,unique:RAJKUMAR2504/AI-Study-Assistant,1,1.0,614,True,token_jaccard_single_linkage
0.9,Ram05saran/ai-language-tutor,unique:Ram05saran/ai-language-tutor,1,1.0,120,True,token_jaccard_single_linkage
0.9,Ramya8637/quiz-generator,unique:Ramya8637/quiz-generator,1,1.0,167,True,token_jaccard_single_linkage
0.9,RamyaKammari/jee_ai_tutor,unique:RamyaKammari/jee_ai_tutor,1,1.0,1543,True,token_jaccard_single_linkage
0.9,Rashpinder/RAG-based-Agentic-AI-tutor,unique:Rashpinder/RAG-based-Agentic-AI-tutor,1,1.0,4471,True,token_jaccard_single_linkage
0.9,Rayi-ss/AI-Powered-Study-Assistant,unique:Rayi-ss/AI-Powered-Study-Assistant,1,1.0,2218,True,token_jaccard_single_linkage
0.9,Razzaqi3143/Engineering_Quiz_Generator,unique:Razzaqi3143/Engineering_Quiz_Generator,1,1.0,440,True,token_jaccard_single_linkage
0.9,rcventura108000/Sophia-Ai-english-tutor,unique:rcventura108000/Sophia-Ai-english-tutor,1,1.0,895,True,token_jaccard_single_linkage
0.9,ridgebradley888/Smart-AI-Tutor-APP,98d5d1d82d32a98b8308cce5607fd6a8b410b67af8e5d0f3e7a6b4144ebb662f,2,0.5,1246,True,token_jaccard_single_linkage
0.9,shukdevdatta123/Smart-AI-Tutor-APP,98d5d1d82d32a98b8308cce5607fd6a8b410b67af8e5d0f3e7a6b4144ebb662f,2,0.5,1246,True,token_jaccard_single_linkage
0.9,Rishabh12j/AI_Powered_Teaching_Assistant,unique:Rishabh12j/AI_Powered_Teaching_Assistant,1,1.0,714,True,token_jaccard_single_linkage
0.9,Riya00/quiz_generator,unique:Riya00/quiz_generator,1,1.0,316,True,token_jaccard_single_linkage
0.9,rk803/Data_Science_Tutor_Ai,unique:rk803/Data_Science_Tutor_Ai,1,1.0,545,True,token_jaccard_single_linkage
0.9,Rohit8827/StudyAssistant,unique:Rohit8827/StudyAssistant,1,1.0,179,True,token_jaccard_single_linkage
0.9,Rosh-2/physics_tutor_chatbot,unique:Rosh-2/physics_tutor_chatbot,1,1.0,171,True,token_jaccard_single_linkage
0.9,rugvedaa/Ai-tutorApp,unique:rugvedaa/Ai-tutorApp,1,1.0,2078,True,token_jaccard_single_linkage
0.9,Rupesx007/quiz_generator,unique:Rupesx007/quiz_generator,1,1.0,945,True,token_jaccard_single_linkage
0.9,SaanviWatrana/saanvi-ai-study-tutor,unique:SaanviWatrana/saanvi-ai-study-tutor,1,1.0,553,True,token_jaccard_single_linkage
0.9,sabahat-shakeel/study-assistant,unique:sabahat-shakeel/study-assistant,1,1.0,146,True,token_jaccard_single_linkage
0.9,sabrineoueslati/quiz-generator,unique:sabrineoueslati/quiz-generator,1,1.0,313,True,token_jaccard_single_linkage
0.9,sachi2004/ai-study-assistant,unique:sachi2004/ai-study-assistant,1,1.0,176,True,token_jaccard_single_linkage
0.9,Sadem-12/AI_Study_Assistant,unique:Sadem-12/AI_Study_Assistant,1,1.0,359,True,token_jaccard_single_linkage
0.9,SahilGupta4/Study_Assistant,unique:SahilGupta4/Study_Assistant,1,1.0,184,True,token_jaccard_single_linkage
0.9,saicharantej/aitutor,unique:saicharantej/aitutor,1,1.0,327,True,token_jaccard_single_linkage
0.9,saikumar27/AI_Powered_Data_Science_Tutor,unique:saikumar27/AI_Powered_Data_Science_Tutor,1,1.0,370,True,token_jaccard_single_linkage
0.9,saimahashmi/ai-study-assistant,unique:saimahashmi/ai-study-assistant,1,1.0,233,True,token_jaccard_single_linkage
0.9,sairaarif89/AITutor,unique:sairaarif89/AITutor,1,1.0,279,True,token_jaccard_single_linkage
0.9,Sajid1974/Socratic_QA_GenAI_Tutor,unique:Sajid1974/Socratic_QA_GenAI_Tutor,1,1.0,2085,True,token_jaccard_single_linkage
0.9,salsh093/SEG_StudyAssistant,unique:salsh093/SEG_StudyAssistant,1,1.0,2746,True,token_jaccard_single_linkage
0.9,samadjunejo/ai_study_assistant,unique:samadjunejo/ai_study_assistant,1,1.0,2755,True,token_jaccard_single_linkage
0.9,Samanfatima563474/tutor-ai,unique:Samanfatima563474/tutor-ai,1,1.0,1647,True,token_jaccard_single_linkage
0.9,sameekghosh/ai-python-teaching-assistant,unique:sameekghosh/ai-python-teaching-assistant,1,1.0,114,True,token_jaccard_single_linkage
0.9,samekbotfactorycz/aitutor,unique:samekbotfactorycz/aitutor,1,1.0,212,True,token_jaccard_single_linkage
0.9,Samyakj69/Study_Assistant,unique:Samyakj69/Study_Assistant,1,1.0,179,True,token_jaccard_single_linkage
0.9,SanaBegum23/AI_tutor,unique:SanaBegum23/AI_tutor,1,1.0,161,True,token_jaccard_single_linkage
0.9,sanchezpaez/speech_to_text_to_speech_language_tutor,unique:sanchezpaez/speech_to_text_to_speech_language_tutor,1,1.0,301,True,token_jaccard_single_linkage
0.9,sanjana033/my-study-assistant,unique:sanjana033/my-study-assistant,1,1.0,155,True,token_jaccard_single_linkage
0.9,Sanjay-Ai/AI-Powered-Socratic-Teaching-Assistant,unique:Sanjay-Ai/AI-Powered-Socratic-Teaching-Assistant,1,1.0,234,True,token_jaccard_single_linkage
0.9,Sanjay0102/StudyAssistant,unique:Sanjay0102/StudyAssistant,1,1.0,173,True,token_jaccard_single_linkage
0.9,sanketh2334/biology_ai_tutor,unique:sanketh2334/biology_ai_tutor,1,1.0,431,True,token_jaccard_single_linkage
0.9,santosh7/AI_converstion_Data_Science_Tutor,unique:santosh7/AI_converstion_Data_Science_Tutor,1,1.0,520,True,token_jaccard_single_linkage
0.9,Santoshtambe/ai-study-assistant,unique:Santoshtambe/ai-study-assistant,1,1.0,185,True,token_jaccard_single_linkage
0.9,Santoshtambe/study_Assistant,unique:Santoshtambe/study_Assistant,1,1.0,184,True,token_jaccard_single_linkage
0.9,saraHamza/Engli-Tutor-Chatbot,unique:saraHamza/Engli-Tutor-Chatbot,1,1.0,800,True,token_jaccard_single_linkage
0.9,satvik452007/Study_assistant,unique:satvik452007/Study_assistant,1,1.0,183,True,token_jaccard_single_linkage
0.9,Sayan21/Video-Tutor-AI,unique:Sayan21/Video-Tutor-AI,1,1.0,3032,True,token_jaccard_single_linkage
0.9,SBDeploy/Study_Assistant,unique:SBDeploy/Study_Assistant,1,1.0,160,True,token_jaccard_single_linkage
0.9,Selenophile786/physics-ai-tutor,unique:Selenophile786/physics-ai-tutor,1,1.0,1852,True,token_jaccard_single_linkage
0.9,SerotoninRonin/Quiz-Generator,unique:SerotoninRonin/Quiz-Generator,1,1.0,909,True,token_jaccard_single_linkage
0.9,sewusida/statistics_study_assistant,unique:sewusida/statistics_study_assistant,1,1.0,1177,True,token_jaccard_single_linkage
0.9,SH1VAM-2027/studyAssistant,unique:SH1VAM-2027/studyAssistant,1,1.0,250,True,token_jaccard_single_linkage
0.9,Shahbazakbar/AI-Tutor,unique:Shahbazakbar/AI-Tutor,1,1.0,415,True,token_jaccard_single_linkage
0.9,Shahbazakbar/RAG-AI-Tutor,unique:Shahbazakbar/RAG-AI-Tutor,1,1.0,411,True,token_jaccard_single_linkage
0.9,shaheerawan3/AI-Teaching-Assistant,unique:shaheerawan3/AI-Teaching-Assistant,1,1.0,943,True,token_jaccard_single_linkage
0.9,shahzaib41202/AI_ML_Tutor,unique:shahzaib41202/AI_ML_Tutor,1,1.0,451,True,token_jaccard_single_linkage
0.9,shankar-dev24/StudyAssistant,unique:shankar-dev24/StudyAssistant,1,1.0,313,True,token_jaccard_single_linkage
0.9,shawarnaditya121/ai-teaching-assistant,unique:shawarnaditya121/ai-teaching-assistant,1,1.0,1075,True,token_jaccard_single_linkage
0.9,shb59na/ai-study-tutor,unique:shb59na/ai-study-tutor,1,1.0,354,True,token_jaccard_single_linkage
0.9,sheraz00/ai-teaching-assistant,unique:sheraz00/ai-teaching-assistant,1,1.0,1111,True,token_jaccard_single_linkage
0.9,shikhahaljmili/ai-quiz-generator,unique:shikhahaljmili/ai-quiz-generator,1,1.0,431,True,token_jaccard_single_linkage
0.9,shirosh/ai-tutor,unique:shirosh/ai-tutor,1,1.0,312,True,token_jaccard_single_linkage
0.9,Shivam10lm/ai-teaching-assistant,unique:Shivam10lm/ai-teaching-assistant,1,1.0,580,True,token_jaccard_single_linkage
0.9,shivasai02/StudyAssistant,unique:shivasai02/StudyAssistant,1,1.0,170,True,token_jaccard_single_linkage
0.9,Shivateja23/DS_AI_TUTOR,unique:Shivateja23/DS_AI_TUTOR,1,1.0,392,True,token_jaccard_single_linkage
0.9,Shlok1005/Voice_chatbot_tutor,unique:Shlok1005/Voice_chatbot_tutor,1,1.0,425,True,token_jaccard_single_linkage
